Finish	Finish (group)	Item Number	Model	Week ID	Week Number ID	In-Stock %	Inventory On Hand ($)	Item Number ID	Number of Records	Sales ($)
black	Finish Group	12346	3089	10-03-2017	5	0.990191421	1488.468	308968	1	2490.9
black	Finish Group	12346	3089	17-03-2017	6	0.988048152	1487.776	308968	1	2773.47
black	Finish Group	12346	3089	24-03-2017	7	0.992581991	1495.12	308968	1	2864.18
black	Finish Group	12346	3089	31-03-2017	8	0.992499557	1490.173	308968	1	2710.32
black	Finish Group	12346	3089	07-04-2017	9	0.99250203	1511.488	308968	1	2804.18
black	Finish Group	12346	3089	14-04-2017	10	0.991680025	1529.465	308968	1	2751.61
black	Finish Group	12346	3089	21-04-2017	11	0.993327742	1627.684	308968	1	2296.67
black	Finish Group	12346	3089	28-04-2017	12	0.995469776	1637.797	308968	1	2440.67
black	Finish Group	12346	3089	05-05-2017	13	0.992503884	1652.889	308968	1	2677.12
black	Finish Group	12346	3089	12-05-2017	14	0.992009568	1664.928	308968	1	2539.16
black	Finish Group	12346	3089	19-05-2017	15	0.993327742	1636.077	308968	1	2863.7
black	Finish Group	12346	3089	26-05-2017	16	0.992668655	1631.675	308968	1	2342.36
black	Finish Group	12346	3089	02-06-2017	17	0.991680025	1609.179	308968	1	2519.47
black	Finish Group	12346	3089	09-06-2017	18	0.992256726	1583.346	308968	1	2194.04
black	Finish Group	12346	3089	16-06-2017	19	0.990197078	1562.205	308968	1	2131.25
black	Finish Group	12346	3089	23-06-2017	20	0.990119577	1547.156	308968	1	2158.38
black	Finish Group	12346	3089	30-06-2017	21	0.992425866	1521.573	308968	1	2183.69
black	Finish Group	12346	3089	07-07-2017	22	0.994483872	1495.158	308968	1	2135.87
black	Finish Group	12346	3089	14-07-2017	23	0.989702763	1469.109	308968	1	2213.27
black	Finish Group	12346	3089	21-07-2017	24	0.98756073	1444.606	308968	1	1994.82
black	Finish Group	12346	3089	28-07-2017	25	0.985583468	1421.909	308968	1	2150.16
black	Finish Group	12346	3089	04-08-2017	26	0.98434768	1391.555	308968	1	2447.52
black	Finish Group	12346	3089	11-08-2017	27	0.985665854	1368.182	308968	1	2274.65
black	Finish Group	12346	3089	18-08-2017	28	0.98616017	1351.387	308968	1	2156.42
black	Finish Group	12346	3089	25-08-2017	29	0.981217016	1298.438	308968	1	2153.79
black	Finish Group	12346	3089	01-09-2017	30	0.976932949	1314.882	308968	1	2303.61
black	Finish Group	12346	3089	08-09-2017	31	0.985171539	1280.667	308968	1	2790.84
black	Finish Group	12346	3089	15-09-2017	32	0.988219817	1253.876	308968	1	2546
black	Finish Group	12346	3089	22-09-2017	33	0.982123261	1239.467	308968	1	2309.76
black	Finish Group	12346	3089	29-09-2017	34	0.977599419	1222.146	308968	1	2315.92
black	Finish Group	12346	3089	06-10-2017	35	0.974476093	1201.903	308968	1	2379.94
black	Finish Group	12346	3089	13-10-2017	36	0.971347233	1180.25	308968	1	2483.42
black	Finish Group	12346	3089	20-10-2017	37	0.96681862	1163.204	308968	1	2378.38
black	Finish Group	12346	3089	27-10-2017	38	0.963607422	1142.581	308968	1	2505.62
black	Finish Group	12346	3089	03-11-2017	39	0.960478563	1138.538	308968	1	2328.31
black	Finish Group	12346	3089	10-11-2017	40	0.957267365	1134.905	308968	1	2483.2
black	Finish Group	12346	3089	17-11-2017	41	0.960336747	1134.399	308968	1	2419.28
black	Finish Group	12346	3089	24-11-2017	42	0.961017531	1120.776	308968	1	2450.39
black	Finish Group	12346	3089	01-12-2017	43	0.956165158	1108.538	308968	1	2655.33
black	Finish Group	12346	3089	08-12-2017	44	0.952722592	1103.166	308968	1	2552.33
black	Finish Group	12346	3089	15-12-2017	45	0.951916173	1121.175	308968	1	2405.91
black	Finish Group	12346	3089	22-12-2017	46	0.956208378	1098.143	308968	1	2687.57
black	Finish Group	12346	3089	29-12-2017	47	0.952366309	1110.936	308968	1	2187.32
black	Finish Group	12346	3089	05-01-2018	48	0.953941887	1091.429	308968	1	1879.68
black	Finish Group	12346	3089	12-01-2018	49	0.950247305	1090.128	308968	1	1874.8
black	Finish Group	12346	3089	19-01-2018	50	0.950411509	1106.089	308968	1	2077.62
black	Finish Group	12346	3089	26-01-2018	51	0.952381952	1095.918	308968	1	2187.33
black	Finish Group	12346	3089	02-02-2018	52	0.949179982	1092.752	308968	1	2314.99
black	Finish Group	12346	3089	09-02-2018	1	0.951150425	1109.766	308968	1	2419.91
black	Finish Group	12346	3089	16-02-2018	2	0.948203266	1107.835	308968	1	2334.28
black	Finish Group	12346	3089	23-02-2018	3	0.948798899	1102.874	308968	1	2209.2
black	Finish Group	12346	3089	02-03-2018	4	0.950029719	1116.67	308968	1	2247.3
black	Finish Group	12346	3089	09-03-2018	5	0.953065741	1103.529	308968	1	2684.05
black	Finish Group	12346	3089	16-03-2018	6	0.955855599	1133.002	308968	1	2229.48
black	Finish Group	12346	3089	23-03-2018	7	0.958563403	1124.504	308968	1	2239.45
black	Finish Group	12346	3089	30-03-2018	8	0.958235184	1151.487	308968	1	2212.59
black	Finish Group	12346	3089	06-04-2018	9	0.95905573	1149.071	308968	1	1981.94
black	Finish Group	12346	3089	13-04-2018	10	0.963650791	1159.549	308968	1	2256.71
black	Finish Group	12346	3089	20-04-2018	11	0.971363928	1167.819	308968	1	2242.48
black	Finish Group	12346	3089	27-04-2018	12	0.976369261	1157.065	308968	1	2178.34
black	Finish Group	12346	3089	04-05-2018	13	0.974317895	1132.94	308968	1	2279.51
black	Finish Group	12346	3089	11-05-2018	14	0.969312561	1129.983	308968	1	2145.7
black	Finish Group	12346	3089	18-05-2018	15	0.968327906	1130.723	308968	1	1850.74
black	Finish Group	12346	3089	25-05-2018	16	0.970051053	1141.725	308968	1	1938.71
black	Finish Group	12346	3089	01-06-2018	17	0.979323229	1144.853	308968	1	1824.92
black	Finish Group	12346	3089	08-06-2018	18	0.980882267	1136.935	308968	1	1948.4
black	Finish Group	12346	3089	15-06-2018	19	0.977189808	1115.958	308968	1	1918.69
black	Finish Group	12346	3089	22-06-2018	20	0.96964078	1109.331	308968	1	1338.4
black	Finish Group	12346	3089	29-06-2018	21	0.967753523	1117.913	308968	1	1520.84
black	Finish Group	12346	3089	06-07-2018	22	0.968738179	1133.335	308968	1	1919.48
black	Finish Group	12346	3089	13-07-2018	23	0.972512693	1140.667	308968	1	1859.23
black	Finish Group	12346	3089	20-07-2018	24	0.973743513	1140.34	308968	1	1548.77
black	Finish Group	12346	3089	27-07-2018	25	0.975056387	1130.223	308968	1	1858.82
black	Finish Group	12346	3089	03-08-2018	26	0.973907622	1127.844	308968	1	1857.47
black	Finish Group	12346	3089	10-02-2017	1	0.984091347	2585.559	308969	1	7062.36
black	Finish Group	12346	3089	17-02-2017	2	0.987718418	2596.885	308969	1	7138.08
black	Finish Group	12346	3089	24-02-2017	3	0.98920222	2615.141	308969	1	7244.41
black	Finish Group	12346	3089	03-03-2017	4	0.986152183	2606.237	308969	1	8156.72
black	Finish Group	12346	3089	10-03-2017	5	0.987223818	2513.886	308969	1	7985.88
black	Finish Group	12346	3089	17-03-2017	6	0.989861687	2452.266	308969	1	6598.35
black	Finish Group	12346	3089	24-03-2017	7	0.992997622	2387.558	308969	1	7739.63
black	Finish Group	12346	3089	31-03-2017	8	0.992421498	2339.566	308969	1	8256.02
black	Finish Group	12346	3089	07-04-2017	9	0.988796518	2328.23	308969	1	7560.64
black	Finish Group	12346	3089	14-04-2017	10	0.991350481	2289.897	308969	1	7859.44
black	Finish Group	12346	3089	21-04-2017	11	0.991597639	2393.911	308969	1	6852.7
black	Finish Group	12346	3089	28-04-2017	12	0.991268095	2388.926	308969	1	7744.82
black	Finish Group	12346	3089	05-05-2017	13	0.990444236	2345.333	308969	1	7041.57
black	Finish Group	12346	3089	12-05-2017	14	0.989455605	2333.386	308969	1	7517.16
black	Finish Group	12346	3089	19-05-2017	15	0.989043676	2295.542	308969	1	6398.92
black	Finish Group	12346	3089	26-05-2017	16	0.988631746	2277.672	308969	1	6800.02
black	Finish Group	12346	3089	02-06-2017	17	0.991185709	2219.195	308969	1	6704.84
black	Finish Group	12346	3089	09-06-2017	18	0.990691394	2164.827	308969	1	6961.8
black	Finish Group	12346	3089	16-06-2017	19	0.988714132	2077.476	308969	1	6531.43
black	Finish Group	12346	3089	23-06-2017	20	0.989131435	2042.85	308969	1	6499.74
black	Finish Group	12346	3089	30-06-2017	21	0.990202729	1971.707	308969	1	6344.14
black	Finish Group	12346	3089	07-07-2017	22	0.992919314	1893.526	308969	1	6579.93
black	Finish Group	12346	3089	14-07-2017	23	0.990197078	1824.691	308969	1	6394.57
black	Finish Group	12346	3089	21-07-2017	24	0.9871488	1784.566	308969	1	6175.94
black	Finish Group	12346	3089	28-07-2017	25	0.985583468	1769.1	308969	1	5868.43
black	Finish Group	12346	3089	04-08-2017	26	0.9871488	1705.957	308969	1	6703.4
black	Finish Group	12346	3089	11-08-2017	27	0.979981227	1661.904	308969	1	5927.48
black	Finish Group	12346	3089	18-08-2017	28	0.976768177	1612.19	308969	1	7118.76
black	Finish Group	12346	3089	25-08-2017	29	0.972319339	1606.85	308969	1	6047.54
black	Finish Group	12346	3089	01-09-2017	30	0.972566497	1685.985	308969	1	6151.03
black	Finish Group	12346	3089	08-09-2017	31	0.978745439	1624.009	308969	1	7301.57
black	Finish Group	12346	3089	15-09-2017	32	0.978168738	1619.127	308969	1	6292.09
black	Finish Group	12346	3089	22-09-2017	33	0.980145999	1623.773	308969	1	6492.41
black	Finish Group	12346	3089	29-09-2017	34	0.980729051	1610.072	308969	1	6288.32
black	Finish Group	12346	3089	06-10-2017	35	0.982961158	1592.778	308969	1	6404.32
black	Finish Group	12346	3089	13-10-2017	36	0.976054325	1619.24	308969	1	7397.77
black	Finish Group	12346	3089	20-10-2017	37	0.97481996	1619.451	308969	1	6443.92
black	Finish Group	12346	3089	27-10-2017	38	0.972844976	1605.371	308969	1	6131.65
black	Finish Group	12346	3089	03-11-2017	39	0.975231415	1576.416	308969	1	6455.56
black	Finish Group	12346	3089	10-11-2017	40	0.97144603	1571.367	308969	1	6915.06
black	Finish Group	12346	3089	17-11-2017	41	0.969072317	1584.424	308969	1	5770.33
black	Finish Group	12346	3089	24-11-2017	42	0.970980941	1560.866	308969	1	5834.43
black	Finish Group	12346	3089	01-12-2017	43	0.972958422	1523.882	308969	1	6036.8
black	Finish Group	12346	3089	08-12-2017	44	0.969590874	1505.703	308969	1	5974.57
black	Finish Group	12346	3089	15-12-2017	45	0.960980216	1546.589	308969	1	5811.43
black	Finish Group	12346	3089	22-12-2017	46	0.973551189	1531.159	308969	1	6553.31
black	Finish Group	12346	3089	29-12-2017	47	0.972496895	1534.012	308969	1	4899.2
black	Finish Group	12346	3089	05-01-2018	48	0.97454944	1495.641	308969	1	4403.15
black	Finish Group	12346	3089	12-01-2018	49	0.977587207	1515.329	308969	1	4984.39
black	Finish Group	12346	3089	19-01-2018	50	0.971757979	1526.285	308969	1	5197.7
black	Finish Group	12346	3089	26-01-2018	51	0.970198044	1518.936	308969	1	6241.65
black	Finish Group	12346	3089	02-02-2018	52	0.962808882	1487.431	308969	1	6126.75
black	Finish Group	12346	3089	09-02-2018	1	0.961166846	1513.798	308969	1	5401.56
black	Finish Group	12346	3089	16-02-2018	2	0.967012324	1522.902	308969	1	5810.64
black	Finish Group	12346	3089	23-02-2018	3	0.972430638	1515.462	308969	1	6040.37
black	Finish Group	12346	3089	02-03-2018	4	0.97776419	1539.137	308969	1	6602.72
black	Finish Group	12346	3089	09-03-2018	5	0.976615425	1536.735	308969	1	6302.97
black	Finish Group	12346	3089	16-03-2018	6	0.978420627	1566.323	308969	1	6488.75
black	Finish Group	12346	3089	23-03-2018	7	0.977025698	1550.127	308969	1	6144.38
black	Finish Group	12346	3089	30-03-2018	8	0.974071731	1579.526	308969	1	6625.36
black	Finish Group	12346	3089	06-04-2018	9	0.969230507	1552.72	308969	1	5899.15
black	Finish Group	12346	3089	13-04-2018	10	0.981128431	1591.344	308969	1	5756.82
black	Finish Group	12346	3089	20-04-2018	11	0.987610748	1615.495	308969	1	5976.4
black	Finish Group	12346	3089	27-04-2018	12	0.983672125	1577.939	308969	1	6412.69
black	Finish Group	12346	3089	04-05-2018	13	0.981046376	1524.694	308969	1	6388.92
black	Finish Group	12346	3089	11-05-2018	14	0.978748846	1548.529	308969	1	5802.86
black	Finish Group	12346	3089	18-05-2018	15	0.975548715	1542.025	308969	1	5822.87
black	Finish Group	12346	3089	25-05-2018	16	0.97316913	1562.788	308969	1	5307.63
black	Finish Group	12346	3089	01-06-2018	17	0.978420627	1540.175	308969	1	6016.39
black	Finish Group	12346	3089	08-06-2018	18	0.973251185	1535.037	308969	1	5950.21
black	Finish Group	12346	3089	15-06-2018	19	0.965538048	1518.275	308969	1	4926.43
black	Finish Group	12346	3089	22-06-2018	20	0.964553392	1531.264	308969	1	5257.24
black	Finish Group	12346	3089	29-06-2018	21	0.969312561	1538.572	308969	1	5310.82
black	Finish Group	12346	3089	06-07-2018	22	0.973989676	1564.999	308969	1	5041.95
black	Finish Group	12346	3089	13-07-2018	23	0.977600081	1596.538	308969	1	5499.89
black	Finish Group	12346	3089	20-07-2018	24	0.976541071	1588.816	308969	1	4574.25
black	Finish Group	12346	3089	27-07-2018	25	0.979581121	1609.375	308969	1	5238.19
black	Finish Group	12346	3089	03-08-2018	26	0.978679038	1600.102	308969	1	5277.7
black	Finish Group	12346	3089	10-02-2017	1	0.975600703	2213.615	308970	1	9011.24
black	Finish Group	12346	3089	17-02-2017	2	0.982689979	2276.691	308970	1	10058.29
black	Finish Group	12346	3089	24-02-2017	3	0.984750815	2291.294	308970	1	9856.45
black	Finish Group	12346	3089	03-03-2017	4	0.98104131	2284.379	308970	1	10353.61
black	Finish Group	12346	3089	10-03-2017	5	0.97815614	2151.136	308970	1	10667.12
black	Finish Group	12346	3089	17-03-2017	6	0.985906045	2053.412	308970	1	9904.52
black	Finish Group	12346	3089	24-03-2017	7	0.987313572	1960.453	308970	1	11125.94
black	Finish Group	12346	3089	31-03-2017	8	0.984924381	1858.036	308970	1	11338.75
black	Finish Group	12346	3089	07-04-2017	9	0.981546559	1798.263	308970	1	11187.85
black	Finish Group	12346	3089	14-04-2017	10	0.979486912	1699.959	308970	1	11237.14
black	Finish Group	12346	3089	21-04-2017	11	0.979816456	1865.276	308970	1	10050.1
black	Finish Group	12346	3089	28-04-2017	12	0.980557929	1808.143	308970	1	10740.73
black	Finish Group	12346	3089	05-05-2017	13	0.975614775	1792.84	308970	1	10867.82
black	Finish Group	12346	3089	12-05-2017	14	0.979404526	1888.293	308970	1	10844.74
black	Finish Group	12346	3089	19-05-2017	15	0.98616017	1820.307	308970	1	10299.53
black	Finish Group	12346	3089	26-05-2017	16	0.980887472	1812.515	308970	1	10890.05
black	Finish Group	12346	3089	02-06-2017	17	0.97973407	1714.47	308970	1	10826.74
black	Finish Group	12346	3089	09-06-2017	18	0.972154567	1674.64	308970	1	9751.13
black	Finish Group	12346	3089	16-06-2017	19	0.962185874	1583.577	308970	1	9312.98
black	Finish Group	12346	3089	23-06-2017	20	0.957181501	1563.134	308970	1	9186.36
black	Finish Group	12346	3089	30-06-2017	21	0.966736282	1519.845	308970	1	9963.14
black	Finish Group	12346	3089	07-07-2017	22	0.972250671	1391.881	308970	1	10436.73
black	Finish Group	12346	3089	14-07-2017	23	0.961114857	1406.302	308970	1	9622.89
black	Finish Group	12346	3089	21-07-2017	24	0.964822223	1387.565	308970	1	10089.27
black	Finish Group	12346	3089	28-07-2017	25	0.967211414	1406.212	308970	1	8757.41
black	Finish Group	12346	3089	04-08-2017	26	0.959631911	1319.15	308970	1	9587.23
black	Finish Group	12346	3089	11-08-2017	27	0.955018301	1356.078	308970	1	9354.96
black	Finish Group	12346	3089	18-08-2017	28	0.952711496	1345.306	308970	1	9192.47
black	Finish Group	12346	3089	25-08-2017	29	0.951063778	1373.094	308970	1	9006.99
black	Finish Group	12346	3089	01-09-2017	30	0.95081662	1493.103	308970	1	8846.16
black	Finish Group	12346	3089	08-09-2017	31	0.961279629	1357.903	308970	1	10216.4
black	Finish Group	12346	3089	15-09-2017	32	0.956666019	1377.361	308970	1	9291.89
black	Finish Group	12346	3089	22-09-2017	33	0.953782513	1365.953	308970	1	9203
black	Finish Group	12346	3089	29-09-2017	34	0.950981392	1462.813	308970	1	10307.13
black	Finish Group	12346	3089	06-10-2017	35	0.959144328	1471.068	308970	1	10228.68
black	Finish Group	12346	3089	13-10-2017	36	0.968555495	1445.902	308970	1	9492.33
black	Finish Group	12346	3089	20-10-2017	37	0.964204423	1430.265	308970	1	10421.95
black	Finish Group	12346	3089	27-10-2017	38	0.961571112	1401.387	308970	1	10223.11
black	Finish Group	12346	3089	03-11-2017	39	0.968072099	1356.172	308970	1	9401.89
black	Finish Group	12346	3089	10-11-2017	40	0.971199157	1342.988	308970	1	10409.3
black	Finish Group	12346	3089	17-11-2017	41	0.965041717	1334.899	308970	1	10499.02
black	Finish Group	12346	3089	24-11-2017	42	0.964075318	1347.749	308970	1	8814.46
black	Finish Group	12346	3089	01-12-2017	43	0.963177064	1312.956	308970	1	7690.81
black	Finish Group	12346	3089	08-12-2017	44	0.956193981	1332.32	308970	1	7771.37
black	Finish Group	12346	3089	15-12-2017	45	0.952518867	1417.374	308970	1	6896.78
black	Finish Group	12346	3089	22-12-2017	46	0.958108442	1403.589	308970	1	7354.9
black	Finish Group	12346	3089	29-12-2017	47	0.964779325	1444.189	308970	1	6092.16
black	Finish Group	12346	3089	05-01-2018	48	0.969869637	1386.479	308970	1	5647.6
black	Finish Group	12346	3089	12-01-2018	49	0.957636468	1481.761	308970	1	5781.79
black	Finish Group	12346	3089	19-01-2018	50	0.95952481	1529.142	308970	1	6369.88
black	Finish Group	12346	3089	26-01-2018	51	0.972414793	1534.326	308970	1	7017.88
black	Finish Group	12346	3089	02-02-2018	52	0.969294924	1535.078	308970	1	7852.54
black	Finish Group	12346	3089	09-02-2018	1	0.976197339	1626.198	308970	1	6561.45
black	Finish Group	12346	3089	16-02-2018	2	0.98359007	1629.384	308970	1	7984.17
black	Finish Group	12346	3089	23-02-2018	3	0.983918289	1600.951	308970	1	8213.04
black	Finish Group	12346	3089	02-03-2018	4	0.980554048	1657.047	308970	1	8891.91
black	Finish Group	12346	3089	09-03-2018	5	0.97669748	1629.105	308970	1	9427.38
black	Finish Group	12346	3089	16-03-2018	6	0.972348583	1681.72	308970	1	8461.4
black	Finish Group	12346	3089	23-03-2018	7	0.97193831	1618.456	308970	1	8852.82
black	Finish Group	12346	3089	30-03-2018	8	0.973497349	1582.109	308970	1	9086.34
black	Finish Group	12346	3089	06-04-2018	9	0.96627654	1544.298	308970	1	8673.27
black	Finish Group	12346	3089	13-04-2018	10	0.967753523	1506.531	308970	1	8096.85
black	Finish Group	12346	3089	20-04-2018	11	0.966358594	1491.59	308970	1	8200.07
black	Finish Group	12346	3089	27-04-2018	12	0.958891621	1389.8	308970	1	8826.32
black	Finish Group	12346	3089	04-05-2018	13	0.956347927	1308.799	308970	1	9207.81
black	Finish Group	12346	3089	11-05-2018	14	0.953558069	1275.033	308970	1	8807.7
black	Finish Group	12346	3089	18-05-2018	15	0.939362615	1219.152	308970	1	7095.25
black	Finish Group	12346	3089	25-05-2018	16	0.939854943	1251.881	308970	1	8023.4
black	Finish Group	12346	3089	01-06-2018	17	0.956265872	1257.995	308970	1	7821.77
black	Finish Group	12346	3089	08-06-2018	18	0.951916976	1241.765	308970	1	7306.78
black	Finish Group	12346	3089	15-06-2018	19	0.94387562	1191.689	308970	1	7568.14
black	Finish Group	12346	3089	22-06-2018	20	0.940183161	1244.458	308970	1	6822.41
black	Finish Group	12346	3089	29-06-2018	21	0.944696167	1266.685	308970	1	6756.1
black	Finish Group	12346	3089	06-07-2018	22	0.951916976	1294.671	308970	1	7612.17
black	Finish Group	12346	3089	13-07-2018	23	0.954132452	1331.034	308970	1	7353.72
black	Finish Group	12346	3089	20-07-2018	24	0.956023317	1334.188	308970	1	6298.43
